geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
58071,-7.166582105,-34.86345019,joão pessoa,PB
58053,-7.151973655,-34.84781753,joao pessoa,PB
58013,-7.122313509,-34.88201563,joao pessoa,PB
58051,-7.152091417,-34.83820211,joao pessoa,PB
58033,-7.113187518,-34.8398525,joao pessoa,PB
58076,-7.17546112,-34.88217123,joao pessoa,PB
58083,-7.180546969,-34.9227016,joao pessoa,PB
58010,-7.117192928,-34.88896398,joão pessoa,PB
58025,-7.113009226,-34.86325657,joao pessoa,PB
58028,-7.10364336,-34.85683923,joao pessoa,PB
58031,-7.112860136,-34.8486128,joao pessoa,PB
58085,-7.141041891,-34.88702165,joao pessoa,PB
58046,-7.131637979,-34.82528062,joao pessoa,PB
58015,-7.134092294,-34.87485808,joao pessoa,PB
58070,-7.157707362,-34.88043007,joão pessoa,PB
58063,-7.20330938,-34.84980763,joao pessoa,PB
58045,-7.123297631,-34.82665468,joão pessoa,PB
58064,-7.205032278,-34.84242679,joao pessoa,PB
58034,-7.10553513,-34.84279065,joão pessoa,PB
58073,-7.16657016,-34.84785618,joao pessoa,PB
58055,-7.16941565,-34.83790992,joao pessoa,PB
58040,-7.127235618,-34.86676642,joao pessoa,PB
58058,-7.165377984,-34.82916965,joao pessoa,PB
58027,-7.100423962,-34.86299327,joao pessoa,PB
58078,-7.180554059,-34.88242914,joao pessoa,PB
58050,-7.135472631,-34.85365713,joao pessoa,PB
58090,-7.140826038,-34.91349021,joao pessoa,PB
58057,-7.184321954,-34.84587278,joao pessoa,PB
58056,-7.171858445,-34.83693403,joao pessoa,PB
58081,-7.178177232,-34.89752922,joao pessoa,PB
58042,-7.120870394,-34.85064642,joao pessoa,PB
58087,-7.158063059,-34.89355658,joao pessoa,PB
58036,-7.096075292,-34.84555899,joao pessoa,PB
58062,-7.204646535,-34.83798295,joao pessoa,PB
58075,-7.182497252,-34.87145655,joao pessoa,PB
58066,-7.215802835,-34.841455,joão pessoa,PB
58011,-7.127022384,-34.89131602,joão pessoa,PB
58079,-7.182275698,-34.89108171,joao pessoa,PB
58088,-7.155254829,-34.89829916,joao pessoa,PB
58084,-7.16546567,-34.90757496,joao pessoa,PB
58043,-7.12036316,-34.83553317,joao pessoa,PB
58086,-7.151980547,-34.89182217,joao pessoa,PB
58020,-7.105838479,-34.87643921,joao pessoa,PB
58074,-7.173587347,-34.8575893,joao pessoa,PB
58067,-7.206097549,-34.85544879,joao pessoa,PB
58082,-7.184781648,-34.9064519,joao pessoa,PB
58069,-7.200730182,-34.88520523,joão pessoa,PB
58059,-7.177666585,-34.832007,joao pessoa,PB
58077,-7.181313401,-34.85873783,joao pessoa,PB
58041,-7.120710168,-34.85335873,joao pessoa,PB
58065,-7.195986154,-34.86097608,joao pessoa,PB
58047,-7.163254144,-34.80034036,joao pessoa,PB
58068,-7.198068778,-34.86715604,joao pessoa,PB
58026,-7.107041818,-34.86848698,joao pessoa,PB
58140,-7.050581355,-35.92508271,areial,PB
58135,-7.014429343,-35.8569153,esperanca,PB
58100,-6.969150386,-34.83032127,cabedelo,PB
58102,-7.037518884,-34.84250244,cabedelo,PB
58170,-6.730283405,-36.05344907,barra de santa rosa,PB
58117,-7.158245982,-35.85825632,lagoa seca,PB
58101,-7.039601697,-34.83890869,cabedelo,PB
58175,-6.483656438,-36.14578589,cuite,PB
58155,-7.057965666,-36.36214886,soledade,PB
58187,-6.509593909,-36.34990141,picuí,PB
58109,-7.226365512,-35.92605872,campina grande,PB
58180,-6.757330903,-36.46367782,pedra lavrada,PB
58167,-6.864800934,-36.35301618,cubati,PB
58125,-7.060265931,-35.75539648,alagoa nova,PB
58123,-7.260943031,-36.24249305,boa vista,PB
58150,-7.080462339,-36.05824336,pocinhos,PB
58177,-6.764674391,-36.24693607,sossego,PB
58178,-6.457549798,-36.20075398,nova floresta,PB
58120,-7.176657992,-35.73483004,massaranduba,PB
58106,-7.226186261,-35.87609568,campina grande,PB
58103,-6.985232666,-34.82967061,cabedelo,PB
58195,-6.401974579,-36.45218501,frei martinho,PB
58188,-6.644907071,-36.24817306,barauna,PB
58173,-6.630551187,-35.90662568,damiao,PB
58145,-7.090473663,-35.95527567,montadas,PB
58115,-7.147540844,-35.96143925,puxinana,PB
58105,-7.027503113,-34.84594477,cabedelo,PB
58108,-6.98401845,-34.82945883,cabedelo,PB
58119,-7.100560746,-35.86605659,sao sebastiao de lagoa de roca,PB
58107,-7.240182559,-35.92355247,campina grande,PB
58128,-7.122933,-35.7701625,matinhas,PB
58184,-6.679209102,-36.42033608,nova palmeira,PB
58200,-6.852396676,-35.50135993,guarabira,PB
58233,-6.536089544,-35.74425066,araruna,PB
58208,-6.895690312,-35.52388574,cuitegi,PB
58255,-6.695727064,-35.53979825,belém,PB
58280,-6.825533065,-35.12509238,mamanguape,PB
58297,-6.809970277,-35.07364516,rio tinto,PB
58278,-6.611342326,-35.29317798,jacarau,PB
58230,-6.643642849,-35.79051915,cacimba de dentro,PB
58292,-6.602162478,-35.05116838,mataraca,PB
58268,-6.752457,-35.43926418,sertaozinho,PB
58253,-6.616963779,-35.46698335,caicara,PB
58220,-6.755011129,-35.63785856,bananeiras,PB
58270,-6.850781908,-35.38248125,aracagi,PB
58289,-6.913064844,-35.24900247,cuite de mamanguape,PB
58260,-6.685782565,-35.443701,serra da raiz,PB
58275,-6.827509414,-35.25274423,itapororoca,PB
58225,-6.75880139,-35.66246584,solânea,PB
58213,-6.778855163,-35.49639122,pirpirituba,PB
58287,-6.890232076,-35.21641647,capim,PB
58228,-6.603619312,-35.63011721,dona inês,PB
58291,-6.718979213,-35.26602567,curral de cima,PB
58210,-6.845013024,-35.52759302,piloezinhos,PB
58254,-6.488616145,-35.43228906,logradouro,PB
58265,-6.68543071,-35.41858603,duas estradas,PB
58250,-6.675693077,-35.37801244,lagoa de dentro,PB
58273,-6.652182,-35.2890935,pedro regis,PB
58238,-6.780540393,-35.81915018,casserengue,PB
58328,-7.403732162,-35.11363632,pedras de fogo,PB
58303,-7.149682374,-34.9725182,santa rita,PB
58380,-7.288840247,-35.60228458,ingá,PB
58302,-7.151859844,-34.96347946,santa rita,PB
58340,-7.094054067,-35.22766081,sape,PB
58307,-7.124757457,-34.93819631,bayeux,PB
58300,-7.126503409,-34.98434901,santa rita,PB
58334,-7.249563287,-35.21121578,sao miguel de taipu,PB
58309,-7.132869518,-34.92542141,bayeux,PB
58305,-7.12001385,-34.90790379,bayeux,PB
58397,-6.96668204,-35.70005661,areia,PB
58301,-7.131692231,-34.97569792,santa rita,PB
58308,-7.133082783,-34.93300481,bayeux,PB
58382,-7.250463944,-35.66140362,riachão do bacamarte,PB
58388,-7.037427717,-35.62979887,alagoa grande,PB
58360,-7.32804,-35.33168,itabaiana,PB
58385,-7.186437373,-35.68138983,serra redonda,PB
58322,-7.287683059,-34.80581143,conde,PB
58375,-7.307725792,-35.4761761,mogeiro,PB
58326,-7.521612423,-34.90932721,caapora,PB
58396,-6.826642386,-35.75993618,arara,PB
58315,-6.930678609,-34.86891239,lucena,PB
58395,-6.81992222,-35.64147191,serraria,PB
58399,-6.904074428,-36.01124479,algodão de jandaíra,PB
58398,-6.965790404,-35.79707639,remígio,PB
58354,-7.030629338,-35.46477767,mulungu,PB
58390,-6.947982726,-35.54495801,alagoinha,PB
58378,-7.377297525,-35.63001541,itatuba,PB
58393,-6.864879609,-35.60877539,pilões,PB
58345,-7.060950708,-35.32048283,mari,PB
58306,-7.12652654,-34.92352353,bayeux,PB
58338,-7.265768308,-35.26060792,pilar,PB
58356,-7.125105987,-35.42433604,gurinhem,PB
58350,-7.143303,-35.353034,caldas brandao,PB
58304,-7.118171655,-34.94960056,santa rita,PB
58330,-7.373393797,-35.24073552,juripiranga,PB
58342,-7.146838536,-35.23806348,sobrado,PB
58320,-7.424419819,-34.91045277,alhandra,PB
58387,-7.174641022,-35.58946359,juarez tavora,PB
58370,-7.357359193,-35.43998563,salgado de sao felix,PB
58337,-7.141220998,-35.09316637,cruz do espirito santo,PB
58324,-7.473060538,-34.80818636,pitimbu,PB
58310,-6.999859926,-34.83387108,cabedelo,PB
58339,-7.247979164,-35.38216042,são josé dos ramos,PB
58410,-7.24155206,-35.8826768,campina grande,PB
58428,-7.216436682,-35.89885948,campina grande,PB
58475,-7.353397004,-35.90103084,queimadas,PB
58417,-7.251604711,-35.91464014,campina grande,PB
58430,-7.224416528,-35.9192387,campina grande,PB
58400,-7.216958745,-35.88635354,campina grande,PB
58404,-7.201989571,-35.899895,campina grande,PB
58401,-7.209241575,-35.87778862,campina grande,PB
58432,-7.232781142,-35.91307189,santa cecilia de umbuzeiro,PB
58415,-7.245618873,-35.89097554,campina grande,PB
58407,-7.223608618,-35.87588798,campina grande,PB
58416,-7.229945966,-35.89500339,campina grande,PB
58429,-7.217590034,-35.90832933,santa cecilia de umbuzeiro,PB
58414,-7.232554729,-35.8928744,campina grande,PB
58411,-7.253561493,-35.88380784,campina grande,PB
58433,-7.225673176,-35.92971004,campina grande,PB
58463,-7.748922,-35.900234,santa cecilia,PB
58450,-7.483577482,-36.13308308,boqueirao,PB
58406,-7.21640612,-35.87325273,campina grande,PB
58483,-7.751435061,-36.31921472,barra de sao miguel,PB
58408,-7.248742168,-35.87029137,campina grande,PB
58423,-7.255630061,-35.93488839,campina grande,PB
58420,-7.272420792,-35.92805411,campina grande,PB
58494,-7.6443165,-35.55104625,natuba,PB
58402,-7.208454629,-35.87019421,campina grande,PB
58421,-7.265494933,-35.9227605,campina grande,PB
58424,-7.270863313,-35.93640868,campina grande,PB
58436,-7.207082425,-35.94293679,campina grande,PB
58497,-7.694243497,-35.66453939,umbuzeiro,PB
58487,-7.358277166,-35.78813303,fagundes,PB
58431,-7.208087892,-35.92494201,campina grande,PB
58489,-7.546350309,-35.70837676,aroeiras,PB
58441,-7.181092336,-35.98476336,sao jose da mata,PB
58418,-7.259076097,-35.90623583,campina grande,PB
58437,-7.210490557,-35.92973013,campina grande,PB
58465,-7.692883581,-36.15725894,riacho de santo antonio,PB
58434,-7.246119992,-35.92816494,campina grande,PB
58480,-7.493769065,-36.28925272,cabaceiras,PB
58403,-7.207506513,-35.88881115,campina grande,PB
58458,-7.52333,-36.00005,barra de santana,PB
58485,-7.633933993,-36.43475454,sao domingos do cariri,PB
58460,-7.743232162,-36.06298763,alcantil,PB
58540,-7.667585678,-36.88076379,sume,PB
58580,-7.520158122,-36.71049305,serra branca,PB
58500,-7.893729148,-37.11435257,monteiro,PB
58570,-7.390804828,-36.80645019,sao jose dos cordeiros,PB
58560,-7.623020022,-37.15007936,ouro velho,PB
58590,-7.391408387,-36.53146967,são joão do cariri,PB
58550,-7.697511686,-37.08284795,prata,PB
58530,-7.888096772,-36.82274422,camalau,PB
58535,-7.795972403,-36.66106238,congo,PB
58515,-8.078213981,-37.0949215,zabele,PB
58575,-7.317522363,-36.65464974,parari,PB
58548,-7.566602637,-37.06045359,amparo,PB
58520,-8.082587166,-36.85144034,sao joao do tigre,PB
58588,-7.630463158,-36.6041615,coxixola,PB
58533,-6.982217132,-34.83016206,pindurão,PB
58582,-7.606377141,-36.81613928,santa luzia do cariri,PB
58640,-6.993058669,-36.71191099,junco do seridó,PB
58675,-7.221472587,-36.63432088,santo andre,PB
58680,-7.20651821,-36.8251083,taperoa,PB
58600,-6.87373328,-36.91189865,santa luzia,PB
58690,-7.379848429,-36.94218157,livramento,PB
58665,-6.940760712,-36.62703592,tenorio,PB
58620,-6.77069609,-36.98940547,varzea,PB
58625,-6.928108637,-37.09177706,são mamede,PB
58660,-7.067890356,-36.57977258,juazeirinho,PB
58698,-7.211424306,-37.05905567,cacimbas,PB
58695,-7.288768938,-37.08492729,desterro,PB
58685,-7.074359265,-36.73453284,assuncao,PB
58670,-7.246921096,-36.48860882,gurjao,PB
58610,-6.77589697,-36.79834595,sao jose do sabugi,PB
58706,-7.019567228,-37.27659293,patos,PB
58778,-7.093120278,-38.17354112,aguiar,PB
58753,-7.635474683,-37.87650349,tavares,PB
58748,-7.514639122,-37.63943504,água branca,PB
58755,-7.735443497,-37.99534074,princesa isabel,PB
58701,-7.038870942,-37.28184149,patos,PB
58703,-7.029039103,-37.28397724,patos,PB
58798,-7.476206346,-38.04042057,nova olinda,PB
58735,-7.221873291,-37.25617067,teixeira,PB
58745,-7.38253496,-37.51006613,imaculada,PB
58707,-7.04980191,-37.27613911,patos,PB
58714,-6.907256581,-37.59801836,condado,PB
58795,-7.386653282,-37.98907108,santana dos garrotes,PB
58704,-7.018854083,-37.28096338,patos,PB
58740,-7.218650909,-37.39916374,mae d'agua,PB
58790,-7.42952492,-38.07156868,pedra branca,PB
58780,-7.301726751,-38.1522307,itaporanga,PB
58700,-7.024352882,-37.27856264,patos,PB
58760,-7.228539911,-37.75194376,olho d'água,PB
58750,-7.534674812,-37.81765264,juru,PB
58725,-7.158442899,-37.30572904,sao jose do bonfim,PB
58713,-6.906148401,-37.52030605,malta,PB
58770,-7.019857138,-37.94396566,coremas,PB
58784,-7.251735661,-38.30001773,sao jose de caiana,PB
58765,-7.199286668,-37.92781693,pianco,PB
58737,-7.265602257,-37.33755934,matureia,PB
58775,-7.179140529,-38.14944456,igaracy,PB
58708,-7.076204748,-37.28688374,patos,PB
58758,-7.7404635,-38.0981835,sao jose de princesa,PB
58715,-7.124193,-37.60752375,catingueira,PB
58723,-6.846009231,-37.32543604,sao jose de espinharas,PB
58732,-7.123977769,-36.94639316,areia de baraunas,PB
58720,-7.085861346,-37.44498147,santa teresinha,PB
58705,-7.008093118,-37.28845916,patos,PB
58710,-6.740552934,-37.56897781,vista serrana,PB
58857,-6.8896935,-37.724274,são bentinho,PB
58884,-6.35190929,-37.75181651,catole do rocha,PB
58805,-6.77114866,-38.23821995,sousa,PB
58840,-6.767805038,-37.80071882,pombal,PB
58890,-6.349672904,-37.49767073,brejo do cruz,PB
58865,-6.494015954,-37.44918481,sao bento,PB
58807,-6.764933117,-38.23140257,sousa,PB
58870,-6.43618329,-37.65561848,riacho dos cavalos,PB
58802,-6.761823539,-38.22622569,sousa,PB
58880,-6.379865915,-37.82503165,brejo dos santos,PB
58860,-6.599039699,-37.62288237,paulista,PB
58823,-6.783582591,-38.08461697,aparecida,PB
58800,-6.760706692,-38.22874843,sousa,PB
58819,-6.841847721,-38.34534713,marizopolis,PB
58815,-6.943161,-38.130713,sao jose da lagoa tapada,PB
58801,-6.756439581,-38.22826951,sousa,PB
58818,-6.61794359,-38.09686621,sao francisco,PB
58835,-6.590710164,-37.9139411,lagoa,PB
58893,-6.212087167,-37.35592629,sao jose do brejo do cruz,PB
58806,-6.75616185,-38.23811518,sousa,PB
58832,-6.54083063,-37.71173132,mato grosso,PB
58808,-6.77114866,-38.23821995,sousa,PB
58820,-6.520365,-38.17927929,lastro,PB
58830,-6.553717273,-37.80556245,jerico,PB
58804,-6.781176871,-38.22760017,sousa,PB
58817,-6.916206082,-38.32470214,nazarezinho,PB
58824,-6.592757966,-38.11472804,santa cruz,PB
58887,-6.446266941,-37.92685691,bom sucesso,PB
58895,-6.188745867,-37.53417933,belem do brejo do cruz,PB
58900,-6.895225939,-38.5619212,cajazeiras,PB
58955,-7.215725393,-38.36840585,serra grande,PB
58945,-7.037027997,-38.34586439,carrapateira,PB
58910,-6.730480094,-38.44648069,são joão do rio do peixe,PB
58970,-7.557180012,-38.50865662,conceição,PB
58995,-7.705123577,-38.1561742,manaíra,PB
58915,-6.519126742,-38.41503644,uirauna,PB
58994,-7.426769898,-38.26366371,diamante,PB
58985,-7.55252954,-38.33337187,santana de mangueira,PB
58940,-7.121183722,-38.49768503,sao jose de piranhas,PB
58935,-6.923309607,-38.67459956,cachoeira dos indios,PB
58980,-7.504601158,-38.41003429,ibiara,PB
58922,-6.452327552,-38.55088439,bernardino batista,PB
58960,-7.313537567,-38.51404478,bonito de santa fe,PB
58933,-6.403671412,-38.49845283,poco dantas,PB
58920,-6.581379835,-38.59850318,triunfo,PB
58993,-7.418572174,-38.21743473,boa ventura,PB
58930,-6.870987,-38.648448,bom jesus,PB
58925,-6.722515625,-38.64154248,santa helena,PB
58908,-6.57609087,-38.51217337,poco de jose de moura,PB
58950,-7.212765464,-38.58508684,monte horebe,PB
58978,-7.625139551,-38.55847188,santa ines,PB
58928,-6.482814165,-38.47966669,joca claudino,PB
59064,-5.833189473,-35.21431166,natal,RN
59025,-5.784737972,-35.20544561,natal,RN
59067,-5.858947288,-35.24596161,natal,RN
59086,-5.870773341,-35.20888723,natal,RN
59015,-5.805061455,-35.20215321,natal,RN
59062,-5.815326064,-35.22682592,natal,RN
59012,-5.777433114,-35.19838374,natal,RN
59068,-5.8562595,-35.23363875,natal,RN
59065,-5.838360454,-35.21597726,natal,RN
59066,-5.851118871,-35.21889777,natal,RN
59078,-5.854156891,-35.20066505,natal,RN
59020,-5.802837618,-35.20164321,natal,RN
59082,-5.864338396,-35.18923477,natal,RN
59037,-5.805179787,-35.22627096,natal,RN
59056,-5.81601743,-35.20307773,natal,RN
59090,-5.885825448,-35.17532699,natal,RN
59040,-5.727435857,-35.2609452,natal,RN
59060,-5.81443938,-35.2484442,natal,RN
59054,-5.810642387,-35.21847413,natal,RN
59071,-5.821763951,-35.23997662,natal,RN
59075,-5.825074359,-35.20160271,natal,RN
59010,-5.769769746,-35.20264706,natal,RN
59074,-5.823181974,-35.26256546,natal,RN
59073,-5.854324391,-35.25100695,natal,RN
59014,-5.790382795,-35.19527155,natal,RN
59050,-5.80689116,-35.2355611,natal,RN
59022,-5.805773749,-35.20521553,natal,RN
59080,-5.851241769,-35.20752963,natal,RN
59076,-5.832762883,-35.20658617,natal,RN
59063,-5.818950827,-35.21633146,natal,RN
59084,-5.868729586,-35.19870163,natal,RN
59091,-5.879912621,-35.19863913,natal,RN
59092,-5.8822657,-35.18049877,natal,RN
59069,-5.845076151,-35.24234933,natal,RN
59031,-5.806347558,-35.21048726,natal,RN
59030,-5.800559888,-35.21129672,natal,RN
59070,-5.827293587,-35.23394994,natal,RN
59052,-5.809310926,-35.23304583,natal,RN
59035,-5.804155311,-35.22695073,natal,RN
59094,-5.871662025,-35.1869526,natal,RN
59072,-5.822797567,-35.24970157,natal,RN
59088,-5.879141145,-35.20142316,natal,RN
59042,-5.771786949,-35.19659039,natal,RN
59032,-5.807195824,-35.217002,natal,RN
59077,-5.840265604,-35.20826027,natal,RN
59110,-5.755556012,-35.25740184,natal,RN
59127,-5.748645824,-35.25552247,natal,RN
59146,-5.909983103,-35.26737962,parnamirim,RN
59112,-5.754015251,-35.26195338,natal,RN
59140,-5.930644007,-35.2638553,parnamirim,RN
59162,-6.077273523,-35.23470582,sao jose de mipibu,RN
59151,-5.882257293,-35.20403404,parnamirim,RN
59144,-5.943666193,-35.28806676,parnamirim,RN
59129,-5.749636364,-35.26195558,natal,RN
59180,-6.333077341,-35.30094182,espirito santo,RN
59150,-5.881441159,-35.21463494,parnamirim,RN
59125,-5.750386648,-35.24546582,natal,RN
59115,-5.755245271,-35.28144641,natal,RN
59108,-5.763066894,-35.25732863,natal,RN
59173,-6.26826466,-35.20863808,goianinha,RN
59148,-5.889807707,-35.2281258,parnamirim,RN
59152,-5.877772275,-35.21715973,parnamirim,RN
59185,-6.344971391,-35.37069223,varzea,RN
59114,-5.760520566,-35.27974188,natal,RN
59158,-5.926806,-35.2047015,parnamirim,RN
59149,-5.879064163,-35.2515124,parnamirim,RN
59133,-5.731418788,-35.23209829,natal,RN
59164,-6.091229123,-35.20690868,nísia floresta,RN
59131,-5.725044335,-35.24465739,natal,RN
59106,-5.768009375,-35.27216035,natal,RN
59104,-5.763278698,-35.27138207,natal,RN
59192,-6.319734353,-35.07882975,vila flor,RN
59135,-5.729643744,-35.25485522,natal,RN
59142,-5.925521493,-35.28112029,parnamirim,RN
59141,-5.927516251,-35.2781952,parnamirim,RN
59194,-6.369812033,-35.00819568,baía formosa,RN
59145,-5.90980419,-35.27451989,parnamirim,RN
59190,-6.427443,-35.129933,canguaretama,RN
59153,-5.886715374,-35.19984602,parnamirim,RN
59178,-6.22909446,-35.04866212,tibau do sul,RN
59182,-6.068178629,-35.33334394,monte alegre,RN
59120,-5.756856789,-35.2487558,natal,RN
59124,-5.756760535,-35.25040032,natal,RN
59136,-5.722470042,-35.24843751,natal,RN
59138,-5.735866222,-35.26149582,natal,RN
59139,-5.73281648,-35.26880881,natal,RN
59122,-5.753601,-35.225568,natal,RN
59155,-5.929342368,-35.25262176,parnamirim,RN
59156,-5.941811904,-35.24831361,parnamirim,RN
59154,-5.906082006,-35.20406694,parnamirim,RN
59198,-6.487937421,-35.28552756,montanhas,RN
59147,-5.902286274,-35.27313897,parnamirim,RN
59132,-5.730858094,-35.23757602,natal,RN
59170,-6.1969005,-35.1668925,arez,RN
59160,-5.952350847,-35.16326799,parnamirim,RN
59143,-5.930839118,-35.27121895,parnamirim,RN
59161,-5.960876819,-35.14951425,parnamirim,RN
59196,-6.436444945,-35.21773331,pedro velho,RN
59179,-5.873415697,-35.225807,pipa,RN
59188,-6.263932045,-35.32676077,jundiá,RN
59123,-5.73533884,-35.24790148,natal,RN
59184,-6.047601112,-35.42757896,vera cruz,RN
59157,-5.943260254,-35.25519112,parnamirim,RN
59200,-6.231369045,-36.02080316,santa cruz,RN
59280,-5.862482865,-35.34451373,macaiba,RN
59296,-5.767733285,-35.27546681,sao goncalo do amarante,RN
59255,-6.309088318,-35.48321304,santo antonio,RN
59214,-6.4175522,-35.70414243,serra de sao bento,RN
59275,-6.315617061,-35.71158346,sao jose do campestre,RN
59260,-6.152205909,-35.6061151,boa saude,RN
59215,-6.477384719,-35.43210227,nova cruz,RN
59290,-5.750633422,-35.29546815,sao goncalo do amarante,RN
59295,-5.763303369,-35.28865107,sao goncalo do amarante,RN
59225,-6.432746367,-36.2038853,jacana,RN
59240,-6.201564544,-35.80181395,tangara,RN
59230,-6.243699089,-36.18568401,campo redondo,RN
59220,-6.362895,-36.1592045,coronel ezequiel,RN
59227,-6.395036819,-35.59466936,lagoa d'anta,RN
59235,-6.152259739,-36.11690373,lajes pintadas,RN
59297,-5.788622738,-35.30598075,sao goncalo do amarante,RN
59291,-5.7917151,-35.3311341,sao goncalo do amarante,RN
59218,-6.437065036,-35.63694873,passa e fica,RN
59219,-6.188236802,-35.35650095,brejinho,RN
59270,-5.98869925,-35.58008946,bom jesus,RN
59245,-6.104745015,-35.71256019,serra caiada,RN
59213,-6.467564664,-35.94704135,japi,RN
59298,-5.788858316,-35.30997178,sao goncalo do amarante,RN
59217,-6.440139081,-35.78435412,monte das gameleiras,RN
59293,-5.750633422,-35.29546815,são gonçalo do amarante,RN
59210,-6.3414225,-36.08485875,sao bento do trairi,RN
59247,-6.122106,-35.47527893,lagoa salgada,RN
59250,-6.036998858,-35.69038835,senador eloi de souza,RN
59258,-6.279327,-35.495118,serrinha,RN
59330,-6.040511007,-37.02512581,jucurutu,RN
59378,-6.451169021,-36.87813782,sao jose do serido,RN
59360,-6.695371475,-36.66042074,parelhas,RN
59380,-6.259081452,-36.51768111,currais novos,RN
59390,-6.095652177,-36.46932952,lagoa nova,RN
59343,-6.591276,-36.78131025,jardim do serido,RN
59300,-6.469114791,-37.09447937,caico,RN
59347,-6.707239641,-36.94469029,ouro branco,RN
59324,-6.378062163,-37.35043814,jardim de piranhas,RN
59340,-6.21796967,-36.68329799,sao vicente,RN
59335,-6.124925214,-36.81297203,florania,RN
59370,-6.438178996,-36.63736118,acari,RN
59310,-6.717623249,-37.20086871,sao joao do sabugi,RN
59338,-6.144480043,-36.7161349,tenente laurentino cruz,RN
59327,-6.378499793,-37.18672546,sao fernando,RN
59375,-6.412712459,-36.78110006,cruzeta,RN
59350,-6.771544675,-36.73584499,santana do serido,RN
59374,-6.554601,-36.59499225,carnauba dos dantas,RN
59355,-6.944896567,-36.71536273,equador,RN
59318,-6.661383162,-37.39013961,serra negra do norte,RN
59315,-6.815330026,-37.19981647,ipueira,RN
59395,-6.03471916,-36.34743899,cerro cora,RN
59320,-6.464164295,-37.27195426,timbauba dos batistas,RN
59430,-6.001245,-35.870544,lagoa de velhos,RN
59460,-5.900165973,-35.76052466,são paulo do potengi,RN
59420,-5.878543233,-35.93521954,ruy barbosa,RN
59400,-5.97386511,-36.07496531,sao tome,RN
59490,-5.82380615,-35.55283097,ielmo marinho,RN
59470,-5.80513696,-35.82136929,riachuelo,RN
59445,-6.09028,-35.94444,serra da tapuia,RN
59410,-5.951416924,-35.92636073,barcelona,RN
59440,-6.107529075,-35.91378341,sitio novo,RN
59464,-5.840761516,-35.69296348,santa maria,RN
59480,-5.895215517,-35.63965586,são pedro,RN
59520,-5.959854619,-36.65557494,santana do matos,RN
59598,-5.108411659,-36.32131151,guamaré,RN
59517,-5.69738231,-36.52940206,fernando pedroza,RN
59585,-5.120745832,-35.64212942,são miguel do gostoso,RN
59507,-5.287950698,-36.7630572,alto do rodrigues,RN
59515,-5.672508681,-36.60113737,angicos,RN
59584,-5.193238406,-35.46446796,touros,RN
59570,-5.639049126,-35.42621272,ceará-mirim,RN
59550,-5.537010512,-35.82092851,joão câmara,RN
59500,-5.110823178,-36.63497009,macau,RN
59540,-5.758890633,-35.9991057,caicara do rio do vento,RN
59575,-5.705777548,-35.29998433,extremoz,RN
59510,-5.5009125,-36.50727375,afonso bezerra,RN
59596,-5.09842537,-36.24165651,galinhos,RN
59528,-5.989215444,-36.41210259,bodo,RN
59594,-5.357335383,-36.1228611,jandaira,RN
59560,-5.617523948,-35.65355202,poco branco,RN
59530,-5.5212826,-36.38155414,pedro avelino,RN
59588,-5.149659003,-35.8780395,pedra grande,RN
59504,-5.260622485,-36.72318057,pendencias,RN
59508,-5.510015748,-36.85754708,ipanguacu,RN
59592,-5.063537655,-36.05172986,caiçara do norte,RN
59535,-5.699950463,-36.25119642,lajes,RN
59565,-5.624116936,-35.59981839,taipu,RN
59518,-5.808972244,-36.88207878,sao rafael,RN
59513,-5.649200861,-36.86995171,itaja,RN
59590,-5.064373117,-36.03947774,sao bento do norte,RN
59586,-5.224181366,-35.8376015,parazinho,RN
59578,-5.271145216,-35.38433508,rio do fogo,RN
59582,-5.455005354,-35.55401775,pureza,RN
59555,-5.690316421,-35.82009286,bento fernandes,RN
59600,-5.20625859,-37.35577141,mossoro,RN
59610,-5.193675668,-37.34078669,mossoró,RN
59631,-5.218549242,-37.34056677,mossoro,RN
59680,-5.859327039,-37.31023716,campo grande,RN
59634,-5.238587488,-37.32665904,mossoro,RN
59628,-5.22005315,-37.32548814,mossoró,RN
59625,-5.203085056,-37.33906048,mossoró,RN
59614,-5.156345013,-37.3615895,mossoro,RN
59611,-5.182039079,-37.34269566,mossoro,RN
59607,-5.181968721,-37.36661049,mossoro,RN
59650,-5.575405523,-36.92336239,acu,RN
59603,-5.191711785,-37.34618325,mossoro,RN
59655,-4.960484566,-37.13433881,areia branca,RN
59618,-5.188160297,-37.33664425,mossoro,RN
59621,-5.170763888,-37.32973869,mossoro,RN
59635,-5.22859579,-37.34922033,mossoro,RN
59675,-4.982299011,-37.1546592,grossos,RN
59690,-6.017242851,-37.40831765,janduis,RN
59619,-5.177680745,-37.34448049,mossoro,RN
59615,-5.152064686,-37.3535286,mossoro,RN
59660,-5.778390679,-37.10123941,parau,RN
59626,-5.200279885,-37.30918463,mossoró,RN
59665,-5.337916976,-36.8354105,carnaubais,RN
59668,-5.06465,-36.83807,porto do mangue,RN
59616,-5.140274832,-37.35557764,mossoró,RN
59605,-5.197684852,-37.35651493,mossoro,RN
59685,-5.864300355,-37.18792639,triunfo potiguar,RN
59695,-5.084799039,-37.60913349,barauna,RN
59633,-5.223893916,-37.32789682,mossoró,RN
59613,-5.155605,-37.35197775,mossoró,RN
